Gene,IG Score After Training
MAGEB16,0.00024143412883859128
FTH1P18,0.2689414322376251
FAM47C,0.00024233749718405306
XK,0.0002425901620881632
DYNLT3,0.00023846575641073287
CYBB,0.00024206616217270494
HYPM,0.00024165844661183655
MIR548AJ2,0.2689414322376251
SRPX,0.0002404637634754181
MID1IP1-AS1,0.2689414322376251
MID1IP1,0.00023499707458540797
LINC01282,0.2689414322376251
MIR3937,0.2689414322376251
MIR1587,0.2689414322376251
LOC101927476,0.2689414322376251
ATP6AP2,0.0002959071716759354
MPC1L,0.0002427150757284835
MED14,0.00023797016183380038
MED14OS,0.2689414322376251
LOC100132831,0.2689414322376251
LOC105373185,0.2689414322376251
DDX3X,0.00023994958610273898
NYX,0.0002420721430098638
GPR34,0.00024204330111388117
GPR82,0.2689414322376251
PPP1R2P9,0.2689414322376251
LOC101927501,0.2689414322376251
MAOA,0.00028657144866883755
NDP,0.00024270467110909522
FUNDC1,0.00024264914100058377
DUSP21,0.00024204098735935986
CXorf36,0.2689414322376251
LINC01204,0.2689414322376251
LOC392452,0.2689414322376251
MIR221,0.2689414322376251
MIR222,0.2689414322376251
LOC401585,0.2689414322376251
LINC01186,0.2689414322376251
KRBOX4,0.00024326995480805635
ZNF674-AS1,0.2689414322376251
CHST7,0.00023750797845423222
RP2,0.0002400040248176083
LINC01545,0.2689414322376251
RGN,0.00024140372988767922
NDUFB11,1.780994534783531e-05
CDK16,0.00023123026767279953
UBA1,0.00023971384507603943
USP11,0.00023737645824439824
INE1,0.2689414322376251
ZNF157,0.00024283754464704543
SNORA11C,0.2689414322376251
LINC01560,0.2689414322376251
ARAF,0.0002943719446193427
UXT,0.0002385662664892152
TIMP1,7.192601333372295e-05
MIR4769,0.2689414322376251
CFP,0.00024314821348525584
ELK1,0.00023522866831626743
UXT-AS1,0.2689414322376251
ZNF182,0.00024257812765426934
SPACA5,0.2689414322376251
SPACA5B,0.2689414322376251
ZNF630,0.0002421750978101045
ZNF630-AS1,0.2689414322376251
SSX6,0.2689414322376251
SSX5,0.00024249672424048185
SSX1,0.2689414322376251
SSX9,0.2689414322376251
SSX3,0.0002428424049867317
SLC38A5,0.00024599043535999954
SSX4B,0.2689414322376251
SSX4,0.2689414322376251
FTSJ1,0.00023927632719278336
EBP,0.0002353625895921141
TBC1D25,0.00024071583175100386
LOC101927635,0.2689414322376251
PORCN,0.00024088552163448185
RBM3,0.0002857052895706147
WDR13,0.0002709814580157399
WAS,0.00024654410663060844
SUV39H1,0.00028258207021281123
GLOD5,0.00024279794888570905
GATA1,0.00024257188488263637
HDAC6,0.0002504464064259082
ERAS,0.00024181032495107502
PCSK1N,0.0002377683122176677
PIM2,0.000408193125622347
PQBP1,0.00023371161660179496
TIMM17B,0.00023921290994621813
SLC35A2,0.00024351432512048632
OTUD5,0.00023725518258288503
KCND1,0.00024163909256458282
GRIPAP1,0.00023601202701684088
GPKOW,0.00024059630231931806
PRAF2,0.0002394808252574876
TFE3,0.0002934995573014021
CCDC120,0.00024004935403354466
WDR45,0.00024144841881934553
MAGIX,0.0002411412715446204
PLP2,0.00022931139392312616
PRICKLE3,0.00023756324662826955
SYP,0.00024232685973402113
SYP-AS1,0.2689414322376251
CACNA1F,0.00024275861505884677
CCDC22,0.00024123210459947586
FOXP3,0.0002444145211484283
GAGE10,0.00024253489391412586
GAGE12J,0.2689414322376251
GAGE2D,0.2689414322376251
GAGE2E,0.2689414322376251
GAGE13,0.2689414322376251
GAGE8,0.2689414322376251
GAGE2A,0.2689414322376251
GAGE2B,0.2689414322376251
GAGE2C,0.2689414322376251
GAGE1,0.00024239964841399342
PAGE1,0.00024279979697894305
PAGE4,0.00024263455998152494
USP27X-AS1,0.2689414322376251
USP27X,0.00024146381474565715
MIR532,0.2689414322376251
MIR188,0.2689414322376251
MIR500A,0.2689414322376251
MIR362,0.2689414322376251
MIR501,0.2689414322376251
MIR500B,0.2689414322376251
MIR660,0.2689414322376251
MIR502,0.2689414322376251
BMP15,0.0002425265556667
NUDT10,0.00024211854906752706
NUDT11,0.0002427407744107768
CXorf67,0.2689414322376251
LINC01496,0.2689414322376251
CENPVL1,0.2689414322376251
CENPVL2,0.2689414322376251
GSPT2,0.00024079963623080403
MAGED1,0.0002364408428547904
MAGED4,0.2689414322376251
MAGED4B,0.2689414322376251
SNORA11D,0.2689414322376251
SNORA11E,0.2689414322376251
XAGE2,0.00024300289805978537
MIR8088,0.2689414322376251
XAGE1B,0.2689414322376251
XAGE1E,0.2689414322376251
SSX8,0.2689414322376251
SSX7,0.00024267021217383444
XAGE5,0.00024296190531458706
SSX2B,0.2689414322376251
SSX2,0.2689414322376251
SPANXN5,0.00024275213945657015
XAGE3,0.0002431176253594458
GPR173,0.00024203014618251473
KANTR,0.00024012215726543218
MIR6895,0.2689414322376251
MIR6894,0.2689414322376251
IQSEC2,0.0002413671463727951
HSD17B10,0.00023344569490291178
SMC1A,0.0002978360280394554
MIR6857,0.2689414322376251
RIBC1,0.00024140169261954725
MIR98,0.2689414322376251
MIRLET7F2,0.2689414322376251
TSR2,0.0002869484596885741
FGD1,0.00023795747256372124
GNL3L,0.00023726015933789313
MAGED2,0.0002314435550943017
SNORA11,0.2689414322376251
TRO,0.00024178244348149747
PFKFB1,0.00024141593894455582
APEX2,0.00029399697086773813
ALAS2,0.00024340266827493906
FAM104B,0.00028668457525782287
PAGE2B,0.2689414322376251
PAGE2,0.00024283754464704543
MTRNR2L10,0.2689414322376251
SNORA109,0.2689414322376251
PAGE5,0.2689414322376251
PAGE3,0.0003023518656846136
LOC100421746,0.2689414322376251
MIR4536-1,0.2689414322376251
MIR4536-2,0.2689414322376251
MAGEH1,0.00023629909264855087
USP51,0.00024136000138241798
FOXR2,0.00024189012765418738
RRAGB,0.000240738780121319
UBQLN2,0.00024068141647148877
UQCRBP1,0.2689414322376251
SPIN3,0.0002384471008554101
SPIN2B,0.0002431095199426636
SPIN2A,0.2689414322376251
ZXDB,0.00024152969126589596
NLRP2B,0.00024296539777424186
ZXDA,0.0002413556503597647
SPIN4,0.0002415893250145018
ARHGEF9-IT1,0.2689414322376251
MIR1468,0.2689414322376251
AMER1,0.00024199276231229305
LAS1L,0.0002376751508563757
ZC3H12B,0.00024315982591360807
FRMD8P1,0.2689414322376251
MSN,0.00022685879957862198
MIR223,0.2689414322376251
VSIG4,0.00024280048091895878
EDA2R,0.00024230859708040953
YIPF6,0.00024217719328589737
EFNB1,0.00029879194335080683
PJA1,0.0002397554344497621
FAM155B,0.0002417144423816353
MIR676,0.2689414322376251
AWAT2,0.00024271878646686673
OTUD6A,0.0002432572073303163
IGBP1,0.0002370342699578032
DGAT2L6,0.00024263204250019044
AWAT1,0.00024238969490397722
P2RY4,0.2689414322376251
ARR3,0.00024275213945657015
RAB41,0.0002423804544378072
PDZD11,0.0002379413490416482
DLG3,0.00025017696316353977
GDPD2,0.0002431502944091335
DLG3-AS1,0.2689414322376251
SLC7A3,0.00024234001466538757
NLGN3,0.00024313802714459598
SNX12,0.00023757458257023245
IL2RG,0.0002455415087752044
FOXO4,0.00024201169435400516
CXorf65,0.00024386680161114782
MED12,0.0002385835541645065
NONO,0.0002388227585470304
GJB1,0.0002418753574602306
ZMYM3,0.00023143648286350071
INGX,0.2689414322376251
ACRC,0.2689414322376251
CXCR3,0.0002436190698063001
LOC100129291,0.2689414322376251
LOC101059915,0.2689414322376251
LOC100132741,0.2689414322376251
LINC00891,0.2689414322376251
CXorf49B,0.2689414322376251
CXorf49,0.2689414322376251
RPS26P11,0.2689414322376251
RGAG4,0.2689414322376251
FLJ44635,0.2689414322376251
CITED1,0.00024244496307801455
RPS4X,0.2689414322376251
LOC101928259,0.2689414322376251
FAM226B,0.2689414322376251
DMRTC1,0.2689414322376251
FAM226A,0.2689414322376251
LINC00684,0.2689414322376251
LOC100132304,0.2689414322376251
DMRTC1B,0.2689414322376251
PABPC1L2B-AS1,0.2689414322376251
PABPC1L2B,0.2689414322376251
NAP1L6,0.2689414322376251
PABPC1L2A,0.0002427646249998361
NAP1L2,0.00023873262398410589
CDX4,0.00024211993149947375
XIST,0.2689414322376251
MIR421,0.2689414322376251
MIR374B,0.2689414322376251
MIR374C,0.2689414322376251
MIR545,0.2689414322376251
MIR374A,0.2689414322376251
ZCCHC13,0.00024244959058705717
RLIM,0.00024169210519175977
UPRT,0.00024109323567245156
TTC3P1,0.2689414322376251
MAGEE2,0.00024121187743730843
PBDC1,0.00023905056877993047
MAGEE1,0.000242102614720352
MIR384,0.2689414322376251
MIR325,0.2689414322376251
FGF16,0.00024222915817517787
COX7B,0.00024176653823815286
PGAM4,0.2689414322376251
TAF9B,0.00024207653768826276
CYSLTR1,0.00024157389998435974
LPAR4,0.0002430680178804323
ZCCHC5,0.2689414322376251
MIR4328,0.2689414322376251
P2RY10,0.00024309860600624233
GPR174,0.00024415948428213596
ITM2A,0.00024390447651967406
TBX22,0.00024155247956514359
CHMP1B2P,0.2689414322376251
POU3F4,0.00024283592938445508
MIR548I4,0.2689414322376251
SATL1,0.2689414322376251
ZNF711,0.0002368738641962409
LOC101928128,0.2689414322376251
MIR1321,0.2689414322376251
MIR361,0.2689414322376251
CPXCR1,0.0002427028230158612
TGIF2LX,0.00024217163445428014
PABPC5,0.00024296467017848045
PABPC5-AS1,0.2689414322376251
FAM133A,0.00024267412663903087
NAP1L3,0.0002424444683128968
MIR548M,0.2689414322376251
BRDTP1,0.2689414322376251
RPA4,0.00024256126198451966
DIAPH2-AS1,0.2689414322376251
TNMD,0.00024288038548547775
TSPAN6,0.000240204346482642
SYTL4,0.00024094937543850392
CSTF2,0.00024114243569783866
NOX1,0.00024464461603201926
ARL13A,0.00024247061810456216
TRMT2B,0.0002963337756227702
TMEM35A,0.0002599588187877089
CENPI,0.000239588858676143
TAF7L,0.0002521160349715501
DRP2,0.00024280327488668263
GLA,0.00024007751198951155
TIMM8A,0.00023888445866759866
BTK,0.0002440296084387228
RPL36A,0.2689414322376251
RPL36A-HNRNPH2,0.2689414322376251
HNRNPH2,0.00024044884776230901
ARMCX1,0.00024147005751729012
ARMCX6,0.0002417045325273648
ARMCX3,0.0002398983488092199
ARMCX2,0.00024216840392909944
ZMAT1,0.0002596303529571742
BEX5,0.00024288546410389245
TCEAL2,0.0002417218202026561
TCEAL6,0.00024245210806839168
TCP11X2,0.2689414322376251
TMSB15A,0.00024300615768879652
NXF4,0.2689414322376251
ARMCX5,0.00024115759879350662
GPRASP2,0.00024176054284907877
GPRASP1,0.0002425082930130884
BHLHB9,0.2689414322376251
LINC00630,0.2689414322376251
RAB40AL,0.2689414322376251
BEX1,0.00024287341511808336
NXF3,0.0002426334103802219
BEX4,0.00024197777383960783
TCEAL8,0.00023924873676151037
TCEAL5,0.00024285099061671644
TCEAL9,0.00023859311477281153
BEX2,0.00024214624136220664
TCEAL7,0.00024334582849405706
BEX3,0.00023768718529026955
RAB40A,0.00024248009140137583
TCEAL4,0.0002357261982979253
TCEAL3,0.000238764492678456
TCEAL1,0.00023769645486027002
MORF4L2-AS1,0.2689414322376251
GLRA4,0.00024266903346870095
TMEM31,0.00024289196880999953
PLP1,0.00024227050016634166
RAB9B,0.00024210471019614488
H2BFXP,0.2689414322376251
TMSB15B,0.00024055043468251824
H2BFM,0.0002424474951112643
LOC100101478,0.2689414322376251
H2BFWT,0.00024226562527474016
ZCCHC18,0.00024187026428990066
LOC286437,0.2689414322376251
FAM199X,0.0002405389677733183
SLC25A53,0.00024236035824287683
ESX1,0.00024295217008329928
TEX13A,0.00024306152772624046
CXorf57,0.2689414322376251
MIR548AN,0.2689414322376251
RNF128,0.00024132434919010848
CLDN2,0.00024160154862329364
RIPPLY1,0.00024276948533952236
NUP62CL,0.00024257999029941857
FRMPD3-AS1,0.2689414322376251
FRMPD3,0.00024142653273884207
PRPS1,0.00024131145619321615
LOC101928335,0.2689414322376251
TEX13B,0.000243069400312379
VSIG1,0.00024277849297504872
PSMD10,0.00023731535475235432
IRS4,0.00024158980522770435
LOC101928358,0.2689414322376251
MIR6087,0.2689414322376251
NXT2,0.00024280350771732628
KCNE5,0.00024196600134018809
MIR652,0.2689414322376251
MIR3978,0.2689414322376251
SNORD96B,0.2689414322376251
RGAG1,0.2689414322376251
TDGF1P3,0.2689414322376251
CAPN6,0.00024238901096396148
LINC00890,0.2689414322376251
ALG13,0.00024150342505890876
TRPC5OS,0.00024188226961996406
LHFPL1,0.0002428468142170459
AMOT,0.00024116011627484113
MIR4329,0.2689414322376251
SNORA35,0.2689414322376251
MIR764,0.2689414322376251
MIR1912,0.2689414322376251
MIR1264,0.2689414322376251
MIR1298,0.2689414322376251
MIR1911,0.2689414322376251
MIR448,0.2689414322376251
IL13RA2,0.00024217764439526945
RBMXL3,0.00024264960666187108
LUZP4,0.00024282133381348103
PLS3-AS1,0.2689414322376251
AGTR2,0.00024189312534872442
SLC6A14,0.00024237744219135493
CT83,0.0002425006532575935
LOC100126447,0.2689414322376251
MIR1277,0.2689414322376251
ZCCHC12,0.00024205254158005118
LINC01285,0.2689414322376251
PGRMC1,0.0003028778010047972
LOC101928336,0.2689414322376251
SLC25A5-AS1,0.2689414322376251
SLC25A5,0.00024271901929751039
UBE2A,0.00023951850016601384
CXorf56,0.00024029667838476598
NKRF,0.00024007199681364
MIR766,0.2689414322376251
SOWAHD,0.00024261930957436562
RPL39,0.2689414322376251
SNORA69,0.2689414322376251
UPF3B,0.00024291720183100551
RNF113A,0.00024296539777424186
NDUFA1,0.00023668943322263658
AKAP14,0.0002430402091704309
RHOXF1P1,0.2689414322376251
RHOXF1,0.00024272342852782458
RHOXF2B,0.0002426787541480735
RHOXF2,0.2689414322376251
LINC01402,0.2689414322376251
NKAPP1,0.2689414322376251
ZBTB33,0.0002395819901721552
TMEM255A,0.00024299387587234378
ATP1B4,0.00024225663219112903
CUL4B,0.00023713710834272206
MCTS1,0.00030978009453974664
C1GALT1C1,0.00024020893033593893
CT47B1,0.00024267251137644053
CT47A7,0.2689414322376251
GLUD2,0.2689414322376251
MIR3672,0.2689414322376251
LOC101928402,0.2689414322376251
SH2D1A,0.00024197131278924644
TEX13C,0.00024223422224167734
LOC101928495,0.2689414322376251
DCAF12L2,0.00024289032444357872
DCAF12L1,0.00024202713393606246
PRR32,0.00024284032406285405
ACTRT1,0.00024277316697407514
OCRL,0.00023579271510243416
APLN,0.00024264129751827568
ZDHHC9,0.0002412371541140601
SASH3,0.0002447708393447101
UTP14A,0.00024329709412995726
ELF4,0.00038241586298681796
RAB33A,0.0002413712936686352
ZNF280C,0.0002415177004877478
RBMX2,0.0002421243116259575
SLC25A14,0.0002444548299536109
GPR119,0.0002430420572636649
FAM45BP,0.2689414322376251
LOC105373338,0.2689414322376251
LINC01201,0.2689414322376251
IGSF1,0.00024438282707706094
OR13H1,0.0002418163203401491
STK26,0.00023783203505445272
RAP2C,0.00025202304823324084
HS6ST2-AS1,0.2689414322376251
USP26,0.00024255200696643442
TFDP3,0.0002427319996058941
GPC4,0.00024294036848004907
MIR363,0.2689414322376251
MIR92A2,0.2689414322376251
MIR19B2,0.2689414322376251
MIR20B,0.2689414322376251
MIR18B,0.2689414322376251
MIR106A,0.2689414322376251
CCDC160,0.00024287967244163156
PHF6,0.00023828985285945237
MIR450B,0.2689414322376251
MIR450A1,0.2689414322376251
MIR450A2,0.2689414322376251
MIR542,0.2689414322376251
MIR503HG,0.2689414322376251
MIR503,0.2689414322376251
MIR424,0.2689414322376251
LINC00629,0.2689414322376251
FAM122B,0.00023253867402672768
FAM122C,0.00024314544862136245
MOSPD1,0.00023984826111700386
LOC340581,0.2689414322376251
SMIM10,0.00024068760103546083
FAM127B,0.2689414322376251
SMIM10L2B,0.0002418764925096184
LINC00633,0.2689414322376251
LOC100287728,0.2689414322376251
FAM127C,0.2689414322376251
FAM127A,0.2689414322376251
CT55,0.00024288038548547775
ZNF449,0.00024239018966909498
SMIM10L2A,0.00024148431839421391
DDX26B-AS1,0.2689414322376251
CT45A5,0.2689414322376251
CT45A7,0.2689414322376251
CT45A6,0.2689414322376251
CT45A1,0.2689414322376251
CT45A3,0.2689414322376251
CT45A8,0.2689414322376251
CT45A9,0.2689414322376251
CT45A2,0.2689414322376251
CT45A10,0.2689414322376251
SAGE1,0.00024264867533929646
SLC9A6,0.0002380511723458767
MMGT1,0.00029061600798740983
MAP7D3,0.00024190626572817564
VGLL1,0.0002432674082228914
BRS3,0.00024133884289767593
HTATSF1,0.00029483032994903624
MIR934,0.2689414322376251
LINC00892,0.2689414322376251
CD40LG,0.00024281718651764095
RBMX,0.00023775265435688198
SNORD61,0.2689414322376251
GPR101,0.0002418564399704337
ZIC3,0.00024223608488682657
LINC00889,0.2689414322376251
MIR504,0.2689414322376251
FGF13-AS1,0.2689414322376251
SRD5A1P1,0.2689414322376251
F9,0.00024167526862584054
ATP11C,0.0002394166513113305
MIR505,0.2689414322376251
CXorf66,0.00024230931012425572
LOC389895,0.2689414322376251
SOX3,0.00024226955429185182
CDR1,0.00024282572849188
SPANXB1,0.00024152574769686908
MIR320D2,0.2689414322376251
SPANXC,0.2689414322376251
LDOC1,0.00023651412629988045
SPANXA2,0.2689414322376251
SPANXA1,0.2689414322376251
LOC645188,0.2689414322376251
SPANXD,0.00024256309552583843
MAGEC3,0.0002424056438030675
MAGEC1,0.00024234810553025454
MAGEC2,0.00024250737624242902
SPANXN4,0.00024221021158155054
SPANXN3,0.0002428055740892887
SLITRK4,0.00024128340010065585
SPANXN2,0.0002428109000902623
UBE2NL,0.2689414322376251
SPANXN1,0.00024296631454490125
SLITRK2,0.00024260056670755148
TMEM257,0.2689414322376251
MIR892C,0.2689414322376251
MIR890,0.2689414322376251
MIR888,0.2689414322376251
MIR892A,0.2689414322376251
MIR892B,0.2689414322376251
MIR891B,0.2689414322376251
MIR891A,0.2689414322376251
CXorf51A,0.2689414322376251
CXorf51B,0.2689414322376251
MIR513C,0.2689414322376251
MIR513B,0.2689414322376251
MIR513A1,0.2689414322376251
MIR513A2,0.2689414322376251
MIR506,0.2689414322376251
MIR507,0.2689414322376251
MIR508,0.2689414322376251
MIR514B,0.2689414322376251
MIR509-1,0.2689414322376251
MIR509-2,0.2689414322376251
MIR509-3,0.2689414322376251
MIR510,0.2689414322376251
MIR514A1,0.2689414322376251
MIR514A2,0.2689414322376251
MIR514A3,0.2689414322376251
FMR1-AS1,0.2689414322376251
FMR1,0.00023924096603877842
FMR1NB,0.0002416853967588395
IDS,0.0002995055401697755
LINC00893,0.2689414322376251
LOC101928917,0.2689414322376251
HSFX1,0.2689414322376251
HSFX2,0.2689414322376251
MAGEA9,0.2689414322376251
MAGEA9B,0.00024348670558538288
TMEM185A,0.0002376681222813204
MAGEA11,0.00024102244060486555
LINC00850,0.2689414322376251
MAGEA8-AS1,0.2689414322376251
MAGEA8,0.00024237744219135493
CXorf40B,0.2689414322376251
MIR2114,0.2689414322376251
HMGB3,0.00024077759007923305
MIR4330,0.2689414322376251
GPR50-AS1,0.2689414322376251
GPR50,0.2689414322376251
VMA21,0.00022847096261102706
LOC105377213,0.2689414322376251
FATE1,0.00024228941765613854
PRRG3,0.00024203523935284466
CNGA2,0.00024117965949699283
LOC105373368,0.2689414322376251
MAGEA4,0.00024045364989433438
GABRE,9.782206325326115e-05
MIR224,0.2689414322376251
MIR452,0.2689414322376251
MAGEA5,0.2689414322376251
MAGEA10-MAGEA5,0.2689414322376251
MAGEA10,0.00024163794296327978
MIR105-1,0.2689414322376251
MIR767,0.2689414322376251
MIR105-2,0.2689414322376251
GABRQ,0.00024043623125180602
CSAG4,0.2689414322376251
CSAG3,0.2689414322376251
MAGEA2,0.2689414322376251
MAGEA2B,0.2689414322376251
CSAG1,0.00024285582185257226
MAGEA12,0.00024146059877239168
MAGEA6,0.00024253626179415733
NSDHL,0.00023932583280839026
PNMA5,0.0002433553454466164
PNMA3,0.00024230351846199483
PNMA6A,0.00024263180966954678
MAGEA1,0.00024235366436187178
ZNF275,0.0002365815598750487
ZFP92,0.000242687325226143
TREX2,0.00024279332137666643
FAM58A,0.2689414322376251
BGN,0.0004692776710726321
ATP2B3,0.00024212129937950522
LOC105373383,0.2689414322376251
PNCK,0.00023232793319039047
DUSP9,0.00024069496430456638
SLC6A8,1.5666315448470414e-05
