Gene,IG Score Before Training,IG Score After Training,Difference
FOXO1,-1.0,-1.0,0.0
LINC00598,-1.0,-1.0,0.0
LINC00378,-1.0,-1.0,0.0
LHFP,-1.0,-1.0,0.0
LINC00437,-1.0,-1.0,0.0
LINC00571,-1.0,-1.0,0.0
ALG5,-1.0,-1.0,0.0
LINC00297,-1.0,-1.0,0.0
SPG20,-1.0,-1.0,0.0
CCDC169-SOHLH2,-1.0,-1.0,0.0
CCNA1,-1.0,-1.0,0.0
DCLK1,-1.0,-1.0,0.0
RFC3,-1.0,-1.0,0.0
KL,-1.0,-1.0,0.0
LINC00423,-1.0,-1.0,0.0
COG6,-1.0,-1.0,0.0
TDRD3,-1.0,-1.0,0.0
DIAPH3-AS1,-1.0,-1.0,0.0
LOC101926897,-1.0,-1.0,0.0
LRCH1,-1.0,-1.0,0.0
TPTE2P3,-1.0,-1.0,0.0
WDFY2,-1.0,-1.0,0.0
DHRS12,-1.0,-1.0,0.0
FAM124A,-1.0,-1.0,0.0
LINC00371,-1.0,-1.0,0.0
DLEU7,-1.0,-1.0,0.0
CAB39L,-1.0,-1.0,0.0
NUFIP1,-1.0,-1.0,0.0
GTF2F2,-1.0,-1.0,0.0
RCBTB1,-1.0,-1.0,0.0
DLEU2,-1.0,-1.0,0.0
RCBTB2,-1.0,-1.0,0.0
FNDC3A,-1.0,-1.0,0.0
