Gene,SPACER Score Before Training,SPACER Score After Training,Difference
FAM186B,-1.0,-0.27456769347190857,0.7254323065280914
POU6F1,-1.0,-0.27456769347190857,0.7254323065280914
LOC101926951,-1.0,-0.27456769347190857,0.7254323065280914
KRT83,-1.0,-0.27456769347190857,0.7254323065280914
CSRNP2,-1.0,-0.27456769347190857,0.7254323065280914
PCDH20,-1.0,-0.27456769347190857,0.7254323065280914
LINC00358,-1.0,-0.27456769347190857,0.7254323065280914
HIGD1C,-1.0,-0.27456769347190857,0.7254323065280914
ATF1,-1.0,-0.27456769347190857,0.7254323065280914
AQP2,-1.0,-0.27456769347190857,0.7254323065280914
MIR1293,-1.0,-0.27456769347190857,0.7254323065280914
LINC01075,-1.0,-0.27456769347190857,0.7254323065280914
LINC01065,-1.0,-0.27456769347190857,0.7254323065280914
CERS5,-1.0,-0.27456769347190857,0.7254323065280914
MIR1297,-1.0,-0.27456769347190857,0.7254323065280914
GPD1,-1.0,-0.27456769347190857,0.7254323065280914
MIR548X2,-1.0,-0.27456769347190857,0.7254323065280914
AQP6,-1.0,-0.27456769347190857,0.7254323065280914
SNORD133,-1.0,-0.27456769347190857,0.7254323065280914
HOXC-AS3,-1.0,-0.27456769347190857,0.7254323065280914
HOXC11,-1.0,-0.27456769347190857,0.7254323065280914
HOTAIR,-1.0,-0.27456769347190857,0.7254323065280914
HOXC13,-1.0,-0.27456769347190857,0.7254323065280914
LOC100240735,-1.0,-0.27456769347190857,0.7254323065280914
FLJ12825,-1.0,-0.27456769347190857,0.7254323065280914
CTAGE10P,-1.0,-0.27456769347190857,0.7254323065280914
LINC00282,-1.0,-0.27456769347190857,0.7254323065280914
TRIM13,-1.0,-0.27456769347190857,0.7254323065280914
ATP7B,-1.0,-0.27456769347190857,0.7254323065280914
ALG11,-1.0,-0.27456769347190857,0.7254323065280914
UTP14C,-1.0,-0.27456769347190857,0.7254323065280914
RNF41,-1.0,-0.27456769347190857,0.7254323065280914
ZC3H10,-1.0,-0.27456769347190857,0.7254323065280914
IKZF4,-1.0,-0.27456769347190857,0.7254323065280914
LOC105369781,-1.0,-0.27456769347190857,0.7254323065280914
MIR615,-1.0,-0.27456769347190857,0.7254323065280914
MIR5693,-1.0,-0.27456769347190857,0.7254323065280914
MIR3198-2,-1.0,-0.27456769347190857,0.7254323065280914
LOC100240734,-1.0,-0.27456769347190857,0.7254323065280914
OR6C6,-1.0,-0.27456769347190857,0.7254323065280914
OR9K2,-1.0,-0.27456769347190857,0.7254323065280914
NEUROD4,-1.0,-0.27456769347190857,0.7254323065280914
HOXC4,-1.0,-0.27456769347190857,0.7254323065280914
MIR4703,-1.0,-0.27456769347190857,0.7254323065280914
HOXC6,-1.0,-0.27456769347190857,0.7254323065280914
HOXC8,-1.0,-0.27456769347190857,0.7254323065280914
HOXC12,-1.0,-0.27456769347190857,0.7254323065280914
GTSF1,-1.0,-0.27456769347190857,0.7254323065280914
INTS6-AS1,-1.0,-0.27456769347190857,0.7254323065280914
ITGA5,-1.0,-0.27456769347190857,0.7254323065280914
MIR148B,-1.0,-0.27456769347190857,0.7254323065280914
HOXC10,-1.0,-0.27456769347190857,0.7254323065280914
HOXC5,-1.0,-0.27456769347190857,0.7254323065280914
DLEU7-AS1,-1.0,-0.27456769347190857,0.7254323065280914
RNASEH2B-AS1,-1.0,-0.27456769347190857,0.7254323065280914
CKAP2,-1.0,-0.27456769347190857,0.7254323065280914
HNRNPA1L2,-1.0,-0.27456769347190857,0.7254323065280914
PCBP2-OT1,-1.0,-0.27456769347190857,0.7254323065280914
SP7,-1.0,-0.27456769347190857,0.7254323065280914
C12orf10,-1.0,-0.27456769347190857,0.7254323065280914
HOXC-AS1,-1.0,-0.27456769347190857,0.7254323065280914
KRT72,-1.0,-0.27456769347190857,0.7254323065280914
KRT2,-1.0,-0.27456769347190857,0.7254323065280914
KRT73-AS1,-1.0,-0.27456769347190857,0.7254323065280914
LECT1,-1.0,-0.27456769347190857,0.7254323065280914
MIR759,-1.0,-0.27456769347190857,0.7254323065280914
KRT71,-1.0,-0.27456769347190857,0.7254323065280914
SOAT2,-1.0,-0.27456769347190857,0.7254323065280914
PCDH8,-1.0,-0.27456769347190857,0.7254323065280914
KRT73,-1.0,-0.27456769347190857,0.7254323065280914
NEK3,-1.0,-0.27456769347190857,0.7254323065280914
HOXC-AS2,-1.0,-0.27456769347190857,0.7254323065280914
MIR196A2,-1.0,-0.27456769347190857,0.7254323065280914
ESPL1,-1.0,-0.27456769347190857,0.7254323065280914
MFSD5,-1.0,-0.27456769347190857,0.7254323065280914
HOXC13-AS,-1.0,-0.27456769347190857,0.7254323065280914
LOC101929657,-1.0,-0.27456769347190857,0.7254323065280914
CISTR,-1.0,-0.27456769347190857,0.7254323065280914
AMHR2,-1.0,-0.27456769347190857,0.7254323065280914
LOC100652999,-1.0,-0.27456769347190857,0.7254323065280914
NEK5,-1.0,-0.27456769347190857,0.7254323065280914
NPFF,-1.0,-0.27456769347190857,0.7254323065280914
MAP3K12,-1.0,-0.27456769347190857,0.7254323065280914
MIR6757,-1.0,-0.27456769347190857,0.7254323065280914
LOC283335,-1.0,-0.27456769347190857,0.7254323065280914
KRT78,-1.0,-0.27456769347190857,0.7254323065280914
KRT3,-1.0,-0.27456769347190857,0.7254323065280914
ATP5G2,-1.0,-0.27456769347190857,0.7254323065280914
LOC101927549,-1.0,-0.27456769347190857,0.7254323065280914
CFAP43,-1.0,-0.27456769347190857,0.7254323065280914
COL17A1,-1.0,-0.27456769347190857,0.7254323065280914
INA,-1.0,-0.27456769347190857,0.7254323065280914
NEURL1,-1.0,-0.27456769347190857,0.7254323065280914
CFAP46,-1.0,-0.27456769347190857,0.7254323065280914
STK32C,-1.0,-0.27456769347190857,0.7254323065280914
AS3MT,-1.0,-0.27456769347190857,0.7254323065280914
MIS18BP1,-1.0,-0.27456769347190857,0.7254323065280914
SUFU,-1.0,-0.27456769347190857,0.7254323065280914
ACTR1A,-1.0,-0.27456769347190857,0.7254323065280914
C10orf76,-1.0,-0.27456769347190857,0.7254323065280914
BTRC,-1.0,-0.27456769347190857,0.7254323065280914
LINC01514,-1.0,-0.27456769347190857,0.7254323065280914
POLL,-1.0,-0.27456769347190857,0.7254323065280914
DNMBP,-1.0,-0.27456769347190857,0.7254323065280914
CUTC,-1.0,-0.27456769347190857,0.7254323065280914
CNNM1,-1.0,-0.27456769347190857,0.7254323065280914
BORCS7-ASMT,-1.0,-0.27456769347190857,0.7254323065280914
MIR3155B,-1.0,-0.27456769347190857,0.7254323065280914
MIR3155A,-1.0,-0.27456769347190857,0.7254323065280914
ANKRD16,-1.0,-0.27456769347190857,0.7254323065280914
FAM208B,-1.0,-0.27456769347190857,0.7254323065280914
ASB13,-1.0,-0.27456769347190857,0.7254323065280914
LOC105378470,-1.0,-0.27456769347190857,0.7254323065280914
LINC00867,-1.0,-0.27456769347190857,0.7254323065280914
CASC2,-1.0,-0.27456769347190857,0.7254323065280914
HSPA12A,-1.0,-0.27456769347190857,0.7254323065280914
PITX3,-1.0,-0.27456769347190857,0.7254323065280914
TRUB1,-1.0,-0.27456769347190857,0.7254323065280914
CNNM2,-1.0,-0.27456769347190857,0.7254323065280914
NHLRC2,-1.0,-0.27456769347190857,0.7254323065280914
NRAP,-1.0,-0.27456769347190857,0.7254323065280914
PLEKHS1,-1.0,-0.27456769347190857,0.7254323065280914
GUCY2GP,-1.0,-0.27456769347190857,0.7254323065280914
RBM20,-1.0,-0.27456769347190857,0.7254323065280914
ADD3-AS1,-1.0,-0.27456769347190857,0.7254323065280914
KCNIP2,-1.0,-0.27456769347190857,0.7254323065280914
GFRA1,-1.0,-0.27456769347190857,0.7254323065280914
HTR7,-1.0,-0.27456769347190857,0.7254323065280914
XLOC_008559,-1.0,-0.27456769347190857,0.7254323065280914
RNLS,-1.0,-0.27456769347190857,0.7254323065280914
PAPSS2,-1.0,-0.27456769347190857,0.7254323065280914
NUTM2A-AS1,-1.0,-0.27456769347190857,0.7254323065280914
IPMK,-1.0,-0.27456769347190857,0.7254323065280914
ZWINT,-1.0,-0.27456769347190857,0.7254323065280914
A1CF,-1.0,-0.27456769347190857,0.7254323065280914
GRID1-AS1,-1.0,-0.27456769347190857,0.7254323065280914
R3HCC1L,-1.0,-0.27456769347190857,0.7254323065280914
LINC01519,-1.0,-0.27456769347190857,0.7254323065280914
CCSER2,-1.0,-0.27456769347190857,0.7254323065280914
SLC16A12,-1.0,-0.27456769347190857,0.7254323065280914
LIPJ,-1.0,-0.27456769347190857,0.7254323065280914
LIPK,-1.0,-0.27456769347190857,0.7254323065280914
FAS,-1.0,-0.27456769347190857,0.7254323065280914
DYDC2,-1.0,-0.27456769347190857,0.7254323065280914
DYDC1,-1.0,-0.27456769347190857,0.7254323065280914
LINC00857,-1.0,-0.27456769347190857,0.7254323065280914
LINC01520,-1.0,-0.27456769347190857,0.7254323065280914
HPS1,-1.0,-0.27456769347190857,0.7254323065280914
CRTAC1,-1.0,-0.27456769347190857,0.7254323065280914
PI4K2A,-1.0,-0.27456769347190857,0.7254323065280914
RRP12,-1.0,-0.27456769347190857,0.7254323065280914
ARHGAP19,-1.0,-0.27456769347190857,0.7254323065280914
ARHGAP19-SLIT1,-1.0,-0.27456769347190857,0.7254323065280914
SLIT1,-1.0,-0.27456769347190857,0.7254323065280914
LOC101926942,-1.0,-0.27456769347190857,0.7254323065280914
PIK3AP1,-1.0,-0.27456769347190857,0.7254323065280914
HECTD2-AS1,-1.0,-0.27456769347190857,0.7254323065280914
ENTPD1-AS1,-1.0,-0.27456769347190857,0.7254323065280914
TCTN3,-1.0,-0.27456769347190857,0.7254323065280914
TBC1D12,-1.0,-0.27456769347190857,0.7254323065280914
CYP2C19,-1.0,-0.27456769347190857,0.7254323065280914
PLCE1,-1.0,-0.27456769347190857,0.7254323065280914
CCDC186,-1.0,-0.27456769347190857,0.7254323065280914
EXOC6,-1.0,-0.27456769347190857,0.7254323065280914
IDE,-1.0,-0.27456769347190857,0.7254323065280914
HECTD2,-1.0,-0.27456769347190857,0.7254323065280914
DNTT,-1.0,-0.27456769347190857,0.7254323065280914
STAM-AS1,-1.0,-0.27456769347190857,0.7254323065280914
HACD1,-1.0,-0.27456769347190857,0.7254323065280914
ST8SIA6-AS1,-1.0,-0.27456769347190857,0.7254323065280914
COMMD3-BMI1,-1.0,-0.27456769347190857,0.7254323065280914
COMMD3,-1.0,-0.27456769347190857,0.7254323065280914
EBLN1,-1.0,-0.27456769347190857,0.7254323065280914
LOC100130992,-1.0,-0.27456769347190857,0.7254323065280914
SKIDA1,-1.0,-0.27456769347190857,0.7254323065280914
LINC00705,-1.0,-0.27456769347190857,0.7254323065280914
MIR6072,-1.0,-0.27456769347190857,0.7254323065280914
TUBAL3,-1.0,-0.27456769347190857,0.7254323065280914
CALML5,-1.0,-0.27456769347190857,0.7254323065280914
AKR1C4,-1.0,-0.27456769347190857,0.7254323065280914
AKR1C8P,-1.0,-0.27456769347190857,0.7254323065280914
AKR1C2,-1.0,-0.27456769347190857,0.7254323065280914
AKR1C6P,-1.0,-0.27456769347190857,0.7254323065280914
LOC101927762,-1.0,-0.27456769347190857,0.7254323065280914
LINC00704,-1.0,-0.27456769347190857,0.7254323065280914
LINC00701,-1.0,-0.27456769347190857,0.7254323065280914
SEC61A2,-1.0,-0.27456769347190857,0.7254323065280914
DHTKD1,-1.0,-0.27456769347190857,0.7254323065280914
PROSER2-AS1,-1.0,-0.27456769347190857,0.7254323065280914
PROSER2,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928150,-1.0,-0.27456769347190857,0.7254323065280914
PRKCQ-AS1,-1.0,-0.27456769347190857,0.7254323065280914
LOC399715,-1.0,-0.27456769347190857,0.7254323065280914
LINC00710,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928322,-1.0,-0.27456769347190857,0.7254323065280914
LINC00706,-1.0,-0.27456769347190857,0.7254323065280914
LINC00709,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928272,-1.0,-0.27456769347190857,0.7254323065280914
MIR1915,-1.0,-0.27456769347190857,0.7254323065280914
NEBL-AS1,-1.0,-0.27456769347190857,0.7254323065280914
C10orf113,-1.0,-0.27456769347190857,0.7254323065280914
ATP5C1,-1.0,-0.27456769347190857,0.7254323065280914
KIN,-1.0,-0.27456769347190857,0.7254323065280914
SNORD129,-1.0,-0.27456769347190857,0.7254323065280914
LINP1,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928298,-1.0,-0.27456769347190857,0.7254323065280914
C10orf90,-1.0,-0.27456769347190857,0.7254323065280914
MIR5699,-1.0,-0.27456769347190857,0.7254323065280914
TUBB8,-1.0,-0.27456769347190857,0.7254323065280914
LOC102723376,-1.0,-0.27456769347190857,0.7254323065280914
SYCE1,-1.0,-0.27456769347190857,0.7254323065280914
LOC283038,-1.0,-0.27456769347190857,0.7254323065280914
C10orf88,-1.0,-0.27456769347190857,0.7254323065280914
TACC2,-1.0,-0.27456769347190857,0.7254323065280914
BTBD16,-1.0,-0.27456769347190857,0.7254323065280914
LINC00703,-1.0,-0.27456769347190857,0.7254323065280914
TCERG1L,-1.0,-0.27456769347190857,0.7254323065280914
LOC105376382,-1.0,-0.27456769347190857,0.7254323065280914
CALML3-AS1,-1.0,-0.27456769347190857,0.7254323065280914
ATE1,-1.0,-0.27456769347190857,0.7254323065280914
WDR11-AS1,-1.0,-0.27456769347190857,0.7254323065280914
INPP5F,-1.0,-0.27456769347190857,0.7254323065280914
SFXN4,-1.0,-0.27456769347190857,0.7254323065280914
FANK1,-1.0,-0.27456769347190857,0.7254323065280914
AKR1E2,-1.0,-0.27456769347190857,0.7254323065280914
INPP5A,-1.0,-0.27456769347190857,0.7254323065280914
MIR6078,-1.0,-0.27456769347190857,0.7254323065280914
LOC105376365,-1.0,-0.27456769347190857,0.7254323065280914
SNORD142,-1.0,-0.27456769347190857,0.7254323065280914
MIR4481,-1.0,-0.27456769347190857,0.7254323065280914
MIR4480,-1.0,-0.27456769347190857,0.7254323065280914
LINC00700,-1.0,-0.27456769347190857,0.7254323065280914
ADARB2-AS1,-1.0,-0.27456769347190857,0.7254323065280914
LINC00200,-1.0,-0.27456769347190857,0.7254323065280914
WDR37,-1.0,-0.27456769347190857,0.7254323065280914
FAM196A,-1.0,-0.27456769347190857,0.7254323065280914
IDI2,-1.0,-0.27456769347190857,0.7254323065280914
ECHDC3,-1.0,-0.27456769347190857,0.7254323065280914
CELF2-AS1,-1.0,-0.27456769347190857,0.7254323065280914
CELF2-AS2,-1.0,-0.27456769347190857,0.7254323065280914
PHYH,-1.0,-0.27456769347190857,0.7254323065280914
UCMA,-1.0,-0.27456769347190857,0.7254323065280914
MCM10,-1.0,-0.27456769347190857,0.7254323065280914
MIR548Q,-1.0,-0.27456769347190857,0.7254323065280914
EBF3,-1.0,-0.27456769347190857,0.7254323065280914
IDI2-AS1,-1.0,-0.27456769347190857,0.7254323065280914
TTTY17C,-1.0,-0.27456769347190857,0.7254323065280914
TTTY17A,-1.0,-0.27456769347190857,0.7254323065280914
LOC100652931,-1.0,-0.27456769347190857,0.7254323065280914
RBMY2FP,-1.0,-0.27456769347190857,0.7254323065280914
TTTY5,-1.0,-0.27456769347190857,0.7254323065280914
TTTY6B,-1.0,-0.27456769347190857,0.7254323065280914
LINC01435,-1.0,-0.27456769347190857,0.7254323065280914
ITIH2,-1.0,-0.27456769347190857,0.7254323065280914
TMEM254,-1.0,-0.27456769347190857,0.7254323065280914
PRKCQ,-1.0,-0.27456769347190857,0.7254323065280914
FBXO18,-1.0,-0.27456769347190857,0.7254323065280914
UCN3,-1.0,-0.27456769347190857,0.7254323065280914
LOC101927964,-1.0,-0.27456769347190857,0.7254323065280914
LOC105376360,-1.0,-0.27456769347190857,0.7254323065280914
UBTD1,-1.0,-0.27456769347190857,0.7254323065280914
PRR26,-1.0,-0.27456769347190857,0.7254323065280914
KNDC1,-1.0,-0.27456769347190857,0.7254323065280914
JAKMIP3,-1.0,-0.27456769347190857,0.7254323065280914
LINC00707,-1.0,-0.27456769347190857,0.7254323065280914
GPR158,-1.0,-0.27456769347190857,0.7254323065280914
ENKUR,-1.0,-0.27456769347190857,0.7254323065280914
C1QL3,-1.0,-0.27456769347190857,0.7254323065280914
FAM171A1,-1.0,-0.27456769347190857,0.7254323065280914
SPAG6,-1.0,-0.27456769347190857,0.7254323065280914
PIP4K2A,-1.0,-0.27456769347190857,0.7254323065280914
ARMC3,-1.0,-0.27456769347190857,0.7254323065280914
DNAJC1,-1.0,-0.27456769347190857,0.7254323065280914
MLLT10,-1.0,-0.27456769347190857,0.7254323065280914
TTTY17B,-1.0,-0.27456769347190857,0.7254323065280914
LOC105755953,-1.0,-0.27456769347190857,0.7254323065280914
TAF3,-1.0,-0.27456769347190857,0.7254323065280914
SLC39A12,-1.0,-0.27456769347190857,0.7254323065280914
STAM,-1.0,-0.27456769347190857,0.7254323065280914
ST8SIA6,-1.0,-0.27456769347190857,0.7254323065280914
TRDMT1,-1.0,-0.27456769347190857,0.7254323065280914
CUBN,-1.0,-0.27456769347190857,0.7254323065280914
FAM188A,-1.0,-0.27456769347190857,0.7254323065280914
LOC105376351,-1.0,-0.27456769347190857,0.7254323065280914
CASC10,-1.0,-0.27456769347190857,0.7254323065280914
PITRM1-AS1,-1.0,-0.27456769347190857,0.7254323065280914
TTTY22,-1.0,-0.27456769347190857,0.7254323065280914
RBMY3AP,-1.0,-0.27456769347190857,0.7254323065280914
DAZ1,-1.0,-0.27456769347190857,0.7254323065280914
CPEB3,-1.0,-0.27456769347190857,0.7254323065280914
C10orf11,-1.0,-0.27456769347190857,0.7254323065280914
BICC1,-1.0,-0.27456769347190857,0.7254323065280914
GPR158-AS1,-1.0,-0.27456769347190857,0.7254323065280914
RSU1,-1.0,-0.27456769347190857,0.7254323065280914
METTL10,-1.0,-0.27456769347190857,0.7254323065280914
TTTY6,-1.0,-0.27456769347190857,0.7254323065280914
GOLGA2P3Y,-1.0,-0.27456769347190857,0.7254323065280914
GOLGA2P2Y,-1.0,-0.27456769347190857,0.7254323065280914
CSPG4P1Y,-1.0,-0.27456769347190857,0.7254323065280914
CDY1,-1.0,-0.27456769347190857,0.7254323065280914
CDY1B,-1.0,-0.27456769347190857,0.7254323065280914
TTTY3B,-1.0,-0.27456769347190857,0.7254323065280914
TTTY3,-1.0,-0.27456769347190857,0.7254323065280914
DAZ2,-1.0,-0.27456769347190857,0.7254323065280914
CTNNA3,-1.0,-0.27456769347190857,0.7254323065280914
PLPP4,-1.0,-0.27456769347190857,0.7254323065280914
ATRNL1,-1.0,-0.27456769347190857,0.7254323065280914
LOC105378311,-1.0,-0.27456769347190857,0.7254323065280914
PCDH15,-1.0,-0.27456769347190857,0.7254323065280914
SORCS3,-1.0,-0.27456769347190857,0.7254323065280914
SORCS1,-1.0,-0.27456769347190857,0.7254323065280914
TLL2,-1.0,-0.27456769347190857,0.7254323065280914
HPSE2,-1.0,-0.27456769347190857,0.7254323065280914
TSPY8,-1.0,-0.27456769347190857,0.7254323065280914
USP6NL,-1.0,-0.27456769347190857,0.7254323065280914
TSPY1,-1.0,-0.27456769347190857,0.7254323065280914
TSPY10,-1.0,-0.27456769347190857,0.7254323065280914
TSPY3,-1.0,-0.27456769347190857,0.7254323065280914
TTTY20,-1.0,-0.27456769347190857,0.7254323065280914
FAM224A,-1.0,-0.27456769347190857,0.7254323065280914
FAM41AY1,-1.0,-0.27456769347190857,0.7254323065280914
FRMPD2,-1.0,-0.27456769347190857,0.7254323065280914
ARMC4P1,-1.0,-0.27456769347190857,0.7254323065280914
CCDC7,-1.0,-0.27456769347190857,0.7254323065280914
TSPY4,-1.0,-0.27456769347190857,0.7254323065280914
SIRT1,-1.0,-0.27456769347190857,0.7254323065280914
CFAP70,-1.0,-0.27456769347190857,0.7254323065280914
DNAJC9-AS1,-1.0,-0.27456769347190857,0.7254323065280914
ECD,-1.0,-0.27456769347190857,0.7254323065280914
RTKN2,-1.0,-0.27456769347190857,0.7254323065280914
ZNF365,-1.0,-0.27456769347190857,0.7254323065280914
C10orf107,-1.0,-0.27456769347190857,0.7254323065280914
RHOBTB1,-1.0,-0.27456769347190857,0.7254323065280914
LINC00836,-1.0,-0.27456769347190857,0.7254323065280914
DDX50,-1.0,-0.27456769347190857,0.7254323065280914
FAM21A,-1.0,-0.27456769347190857,0.7254323065280914
ASAH2,-1.0,-0.27456769347190857,0.7254323065280914
PARG,-1.0,-0.27456769347190857,0.7254323065280914
VSTM4,-1.0,-0.27456769347190857,0.7254323065280914
LRRTM3,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928961,-1.0,-0.27456769347190857,0.7254323065280914
LINC01515,-1.0,-0.27456769347190857,0.7254323065280914
REEP3,-1.0,-0.27456769347190857,0.7254323065280914
PBLD,-1.0,-0.27456769347190857,0.7254323065280914
ZCCHC24,-1.0,-0.27456769347190857,0.7254323065280914
ZMIZ1-AS1,-1.0,-0.27456769347190857,0.7254323065280914
FAM35A,-1.0,-0.27456769347190857,0.7254323065280914
BMPR1A,-1.0,-0.27456769347190857,0.7254323065280914
LINC00856,-1.0,-0.27456769347190857,0.7254323065280914
POLR3A,-1.0,-0.27456769347190857,0.7254323065280914
KCNMA1-AS1,-1.0,-0.27456769347190857,0.7254323065280914
DUSP13,-1.0,-0.27456769347190857,0.7254323065280914
KAT6B,-1.0,-0.27456769347190857,0.7254323065280914
DNA2,-1.0,-0.27456769347190857,0.7254323065280914
SH2D4B,-1.0,-0.27456769347190857,0.7254323065280914
MCU,-1.0,-0.27456769347190857,0.7254323065280914
MICU1,-1.0,-0.27456769347190857,0.7254323065280914
TBATA,-1.0,-0.27456769347190857,0.7254323065280914
AIFM2,-1.0,-0.27456769347190857,0.7254323065280914
ARHGAP12,-1.0,-0.27456769347190857,0.7254323065280914
LOC101929352,-1.0,-0.27456769347190857,0.7254323065280914
KIAA1462,-1.0,-0.27456769347190857,0.7254323065280914
TET1,-1.0,-0.27456769347190857,0.7254323065280914
ZSWIM8,-1.0,-0.27456769347190857,0.7254323065280914
LOC102724264,-1.0,-0.27456769347190857,0.7254323065280914
LOC105376468,-1.0,-0.27456769347190857,0.7254323065280914
MPP7,-1.0,-0.27456769347190857,0.7254323065280914
RET,-1.0,-0.27456769347190857,0.7254323065280914
CCNYL2,-1.0,-0.27456769347190857,0.7254323065280914
ZNF33B,-1.0,-0.27456769347190857,0.7254323065280914
LOC441666,-1.0,-0.27456769347190857,0.7254323065280914
ZNF37A,-1.0,-0.27456769347190857,0.7254323065280914
PRTFDC1,-1.0,-0.27456769347190857,0.7254323065280914
LINC00842,-1.0,-0.27456769347190857,0.7254323065280914
NUTM2B-AS1,-1.0,-0.27456769347190857,0.7254323065280914
DNAJB12,-1.0,-0.27456769347190857,0.7254323065280914
SUPV3L1,-1.0,-0.27456769347190857,0.7254323065280914
MYPN,-1.0,-0.27456769347190857,0.7254323065280914
MALRD1,-1.0,-0.27456769347190857,0.7254323065280914
NSUN6,-1.0,-0.27456769347190857,0.7254323065280914
ARMC4,-1.0,-0.27456769347190857,0.7254323065280914
PDSS1,-1.0,-0.27456769347190857,0.7254323065280914
MYO3A,-1.0,-0.27456769347190857,0.7254323065280914
C10orf67,-1.0,-0.27456769347190857,0.7254323065280914
ANTXRLP1,-1.0,-0.27456769347190857,0.7254323065280914
MARCH8,-1.0,-0.27456769347190857,0.7254323065280914
OLAH,-1.0,-0.27456769347190857,0.7254323065280914
DCLRE1C,-1.0,-0.27456769347190857,0.7254323065280914
BEND7,-1.0,-0.27456769347190857,0.7254323065280914
UPF2,-1.0,-0.27456769347190857,0.7254323065280914
ZNF32-AS2,-1.0,-0.27456769347190857,0.7254323065280914
ZNF32,-1.0,-0.27456769347190857,0.7254323065280914
ZNF32-AS3,-1.0,-0.27456769347190857,0.7254323065280914
